"X_id","BEVOEGD_GEZAG_CODE","BEVOEGD_GEZAG_NAAM","INSTELLINGSCODE","INSTELLINGSNAAM","VESTIGINGSCODE","VESTIGINGSNAAM","GEMEENTENAAM","PLAATSNAAM","ERKENDEOPLEIDINGSCODE","INSTROOM_EINDDATUM","OPLEIDINGSEENHEIDCODE","EIGEN_OPLEIDINGSEENHEIDSLEUTEL","OPLEIDINGSEENHEID_NAAM","OPLEIDINGSEENHEID_INTERNATIONALE_NAAM","OPLEIDINGSEENHEID_SOORT","STUDIELAST","STUDIELASTEENHEID","NIVEAU","GRAAD","GRAADTOEVOEGING","ISCED","NLQF","EQF","VORM","ONDERDEEL","SUBONDERDEEL","BEKOSTIGINGSNIVEAU","GRONDSLAG_STUDIELAST","BEROEPSEISEN","OPLEIDINGSERKENNINGSKADER","INTENSIEFPROGRAMMA","BEKOSTIGINGSCODE","AANVULLENDE_EISEN","BEKOSTIGINGSDUUR","VESTIGINGSLICENTIE_BEGINDATUM","VESTIGINGSLICENTIE_EINDDATUM","ACCREDITATIE_BESLUITDATUM","ACCREDITATIE_BEGINDATUM","ACCREDITATIE_VERVALDATUM","ACCREDITATIE_AFBOUWDATUM","ACCREDITATIE_INLEVERDATUM","ACCREDITATIE_VOORWAARDENDATUM","ACCREDITATIE_INTREKKINGSDATUM","ACCREDITATIE_UITSTELDATUM","ACCREDITATIE_UITSTELREDEN","SAMENWERKENDEINSTELLINGEN"
6636,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR02","NHL Stenden Hogeschool; Groningen","Groningen","GRONINGEN",49500,NA,"1001O5605","f13f5e56-8eb8-4476-b02f-669363be9dc0","Social Work (joint degree)","Social Work (joint degree)","OPLEIDING",60,"ECTS_PUNT","HBO-MA","MASTER","OF_SOCIAL_WORK",NA,7,7,"DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,"2018-09-01T00:00:00",NA,"2023-05-26T00:00:00","2023-05-26T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,"25BE"
6637,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR02","NHL Stenden Hogeschool; Groningen","Groningen","GRONINGEN",49500,NA,"1001O5605","f13f5e56-8eb8-4476-b02f-669363be9dc0","Social Work (joint degree)","Social Work (joint degree)","OPLEIDING",60,"ECTS_PUNT","HBO-MA","MASTER","OF_SOCIAL_WORK",NA,7,7,"VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,"2021-09-01T00:00:00",NA,"2023-05-26T00:00:00","2023-05-26T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,"25BE"
6638,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR02","NHL Stenden Hogeschool; Groningen","Groningen","GRONINGEN",49501,NA,"1001O5608","fcdfae4b-177a-415e-967d-e956ec4a59c8","Kunsteducatie (joint degree)","Education in Arts (joint degree)","OPLEIDING",60,"ECTS_PUNT","HBO-MA","MASTER","OF_EDUCATION",NA,7,7,"DEELTIJD","ONDERWIJS","LERARENOPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,"2018-09-01T00:00:00",NA,"2024-02-25T00:00:00","2024-02-25T00:00:00",NA,NA,"2029-11-01T00:00:00",NA,NA,NA,NA,"25BE"
6639,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR02","NHL Stenden Hogeschool; Groningen","Groningen","GRONINGEN",80166,NA,"1001O8654","af196a3b-126c-436a-99a3-1d2c286514d4","Didactisch Educatief Professional","Didactical Educational Professional","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",NA,NA,5,5,"DEELTIJD","ONDERWIJS",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2020-09-01T00:00:00",NA,"2026-01-07T00:00:00",NA,NA,NA,"2029-11-01T00:00:00",NA,NA,NA,NA,NA
6640,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR03","NHL Stenden Hogeschool; Meppel","Meppel","MEPPEL",34808,NA,"1001O4404","ea4bc2ae-2bfe-4f36-bef3-a99e7dd078dc","Opleiding tot leraar Basisonderwijs","Education in Primary Schools (age 4 - 12)","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2018-09-01T00:00:00","2026-09-01T00:00:00","2021-07-15T00:00:00","2021-07-15T00:00:00",NA,NA,"2027-11-01T00:00:00",NA,NA,NA,NA,NA
6641,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR03","NHL Stenden Hogeschool; Meppel","Meppel","MEPPEL",35514,NA,"1001O5007","59a2bea5-8f66-4a37-87a4-f830008fd195","International Teacher Education for Primary Schools (ITEps)","International Teacher Education for Primary Schools (ITEps)","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2018-09-01T00:00:00",NA,"2024-02-21T00:00:00","2024-02-21T00:00:00",NA,NA,"2028-11-01T00:00:00",NA,NA,NA,NA,NA
6642,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR03","NHL Stenden Hogeschool; Meppel","Meppel","MEPPEL",35525,NA,"1001O5070","8f84c812-5d3b-4089-8042-22880ae69bdd","International Teacher Education for Secondary Schools","International Teacher Education for Secondary Schools","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2023-09-01T00:00:00",NA,"2024-04-30T00:00:00","2024-04-30T00:00:00",NA,NA,"2029-11-01T00:00:00","2026-04-30T00:00:00",NA,NA,NA,NA
6643,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR03","NHL Stenden Hogeschool; Meppel","Meppel","MEPPEL",44113,NA,"1001O5342","3c029e79-a311-4d05-949f-c7b0da88e695","Pedagogiek","Educational Theory","OPLEIDING",60,"ECTS_PUNT","HBO-MA","MASTER","OF_ARTS",NA,7,7,"DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,"2022-09-01T00:00:00",NA,"2025-02-10T00:00:00",NA,NA,NA,"2030-11-01T00:00:00",NA,NA,NA,NA,NA
6644,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR04","NHL Stenden Hogeschool; Assen","Assen","Assen",39268,NA,"1001O5291","7e800f7e-40b8-4a5e-b854-66d8bbcdcc97","Integrale Veiligheidskunde","Safety and Security Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",NA,6,6,"DEELTIJD","ECONOMIE",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2023-09-01T00:00:00",NA,"2020-07-30T00:00:00","2020-07-30T00:00:00",NA,NA,"2027-11-01T00:00:00",NA,NA,NA,NA,NA
6645,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR04","NHL Stenden Hogeschool; Assen","Assen","Assen",39268,NA,"1001O5291","7e800f7e-40b8-4a5e-b854-66d8bbcdcc97","Integrale Veiligheidskunde","Safety and Security Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",NA,6,6,"VOLTIJD","ECONOMIE",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2023-09-01T00:00:00",NA,"2020-07-30T00:00:00","2020-07-30T00:00:00",NA,NA,"2027-11-01T00:00:00",NA,NA,NA,NA,NA
6646,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR05","NHL Stenden Hogeschool; West-Terschelling","Terschelling","WEST-TERSCHELLING",34190,NA,"1001O2994","983ebced-9b27-46bf-a0c4-ad3b1a4d58b4","Ocean Technology","Hydrographic Surveyor","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2018-09-01T00:00:00",NA,"2023-05-26T00:00:00","2023-05-26T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,NA
6647,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR05","NHL Stenden Hogeschool; West-Terschelling","Terschelling","WEST-TERSCHELLING",34384,NA,"1001O3294","7706604c-c1ff-4cfa-8000-de8c5641939b","Maritiem Officier","Maritime Officer","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","AANVULLENDE_EISEN",48,"2018-09-01T00:00:00",NA,"2023-07-07T00:00:00","2023-07-07T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,NA
6648,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR05","NHL Stenden Hogeschool; West-Terschelling","Terschelling","WEST-TERSCHELLING",49122,NA,"1001O5524","b6239fc9-e514-4726-a31e-7febd6b2eb7d","Maritime Innovations","Maritime Innovations","OPLEIDING",60,"ECTS_PUNT","HBO-MA","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,"2018-09-01T00:00:00",NA,"2020-08-31T00:00:00","2020-08-31T00:00:00",NA,NA,"2026-05-01T00:00:00",NA,NA,NA,NA,NA
6649,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR07","NHL Stenden Hogeschool; Amsterdam","Amsterdam","AMSTERDAM",80010,NA,"1001O8325","2c40cb80-d2b5-418e-95e0-9a6c63b90aa8","Ondernemerschap & Retail Management","Entrepreneurship & Retail Management","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",NA,NA,5,5,"DUAAL","ECONOMIE",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2018-09-01T00:00:00",NA,"2021-12-21T00:00:00","2021-12-21T00:00:00",NA,NA,"2027-05-01T00:00:00",NA,NA,NA,NA,NA
6650,30156,"Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR07","NHL Stenden Hogeschool; Amsterdam","Amsterdam","AMSTERDAM",80041,NA,"1001O8392","0e7de29e-00fb-4a14-95e4-34a76b73ebcf","Hotel Management","Hospitality Management","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",NA,NA,5,5,"DUAAL","ECONOMIE",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2025-09-01T00:00:00",NA,"2025-03-17T00:00:00",NA,NA,NA,"2030-11-01T00:00:00",NA,NA,NA,NA,NA
6651,22194,"Hogeschool voor Toegepaste Filosofie B.V.","31PT","Hogeschool voor Toegepaste Filosofie (HTF)","31PT00","Hogeschool voor Toegepaste Filosofie; Utrecht","Utrecht","UTRECHT",35528,NA,"1001O5073",NA,"Toegepast Filosoof","Applied Philosophy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS,OF_EDUCATION",NA,6,6,"DEELTIJD","TAAL_EN_CULTUUR",NA,NA,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2020-05-01T00:00:00",NA,"2026-01-14T00:00:00",NA,NA,NA,"2031-11-01T00:00:00","2026-11-01T00:00:00",NA,NA,NA,NA
6652,22194,"Hogeschool voor Toegepaste Filosofie B.V.","31PT","Hogeschool voor Toegepaste Filosofie (HTF)","31PT00","Hogeschool voor Toegepaste Filosofie; Utrecht","Utrecht","UTRECHT",70228,NA,"1001O8849",NA,"Toegepaste Filosofie","Applied Philosophy","OPLEIDING",60,"ECTS_PUNT","HBO-PM","MASTER","OF_ARTS",NA,7,7,"DEELTIJD","TAAL_EN_CULTUUR",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2023-09-01T00:00:00",NA,"2023-01-15T00:00:00","2023-01-15T00:00:00","2029-01-15T00:00:00",NA,NA,NA,NA,NA,NA,NA
6653,22205,"Academica University of Applied Sciences B.V.","31RK","Academica University of Applied Sciences","31RK00","Academica University of Applied Sciences; Breda","Breda","BREDA",70215,NA,"1001O8091",NA,"Innovation & Leadership in Education","Innovation & Leadership in Education","OPLEIDING",63,"ECTS_PUNT","HBO-PM","MASTER","OF_ARTS",NA,7,7,"DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2020-10-19T00:00:00",NA,"2020-05-07T00:00:00","2020-05-07T00:00:00","2026-05-07T00:00:00",NA,NA,NA,NA,NA,NA,NA
6654,22205,"Academica University of Applied Sciences B.V.","31RK","Academica University of Applied Sciences","31RK01","Academica University of Applied Sciences; Amsterdam","Amsterdam","AMSTERDAM",70215,NA,"1001O8091",NA,"Innovation & Leadership in Education","Innovation & Leadership in Education","OPLEIDING",63,"ECTS_PUNT","HBO-PM","MASTER","OF_ARTS",NA,7,7,"DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2020-10-19T00:00:00",NA,"2020-05-07T00:00:00","2020-05-07T00:00:00","2026-05-07T00:00:00",NA,NA,NA,NA,NA,NA,NA
6655,22205,"Academica University of Applied Sciences B.V.","31RK","Academica University of Applied Sciences","31RK01","Academica University of Applied Sciences; Amsterdam","Amsterdam","AMSTERDAM",70225,NA,"1001O8824",NA,"MBA Leadership in Sustainability","MBA Leadership in Sustainability","OPLEIDING",60,"ECTS_PUNT","HBO-PM","MASTER","OF_BUSINESS_ADMINISTRATION",NA,7,7,"DEELTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2022-09-01T00:00:00",NA,"2025-01-09T00:00:00","2022-03-22T00:00:00","2028-03-22T00:00:00",NA,NA,NA,NA,NA,NA,NA
6656,22205,"Academica University of Applied Sciences B.V.","31RK","Academica University of Applied Sciences","31RK01","Academica University of Applied Sciences; Amsterdam","Amsterdam","AMSTERDAM",70237,NA,"1016O1517",NA,"Excellent Teaching","Excellent Teaching","OPLEIDING",60,"ECTS_PUNT","HBO-PM","MASTER","OF_EDUCATION",NA,7,7,"DEELTIJD","ONDERWIJS",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2025-09-01T00:00:00",NA,"2025-02-14T00:00:00","2025-09-01T00:00:00","2031-02-14T00:00:00",NA,NA,NA,NA,NA,NA,NA
6657,22205,"Academica University of Applied Sciences B.V.","31RK","Academica University of Applied Sciences","31RK01","Academica University of Applied Sciences; Amsterdam","Amsterdam","AMSTERDAM",80166,NA,"1001O8952",NA,"Didactisch Educatief Professional","Didactical Educational Professional","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",NA,NA,5,5,"DUAAL","ONDERWIJS",NA,NA,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2024-09-01T00:00:00",NA,"2024-07-24T00:00:00","2024-07-24T00:00:00","2030-07-24T00:00:00",NA,NA,NA,NA,NA,NA,NA
6658,22205,"Academica University of Applied Sciences B.V.","31RK","Academica University of Applied Sciences","31RK02","Academica University of Applied Sciences; Hoofddorp","Haarlemmermeer","HOOFDDORP",70215,NA,"1001O8091",NA,"Innovation & Leadership in Education","Innovation & Leadership in Education","OPLEIDING",63,"ECTS_PUNT","HBO-PM","MASTER","OF_ARTS",NA,7,7,"DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2020-10-19T00:00:00",NA,"2020-05-07T00:00:00","2020-05-07T00:00:00","2026-05-07T00:00:00",NA,NA,NA,NA,NA,NA,NA
6659,22205,"Academica University of Applied Sciences B.V.","31RK","Academica University of Applied Sciences","31RK03","Academica University of Applied Sciences; Utrecht","Utrecht","UTRECHT",70215,NA,"1001O8091",NA,"Innovation & Leadership in Education","Innovation & Leadership in Education","OPLEIDING",63,"ECTS_PUNT","HBO-PM","MASTER","OF_ARTS",NA,7,7,"DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2020-10-19T00:00:00",NA,"2020-05-07T00:00:00","2020-05-07T00:00:00","2026-05-07T00:00:00",NA,NA,NA,NA,NA,NA,NA
6660,25490,"Unknown University of Applied Sciences B.V.","32AZ","Unknown University of Applied Sciences","32AZ00","Unknown University of Applied Sciences; Amsterdam","Amsterdam","AMSTERDAM",35527,NA,"1001O8947",NA,"Entrepreneurship & Innovation","Entrepreneurship & Innovation","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","ECONOMIE",NA,NA,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2024-09-01T00:00:00",NA,"2025-09-15T00:00:00",NA,NA,NA,"2030-11-01T00:00:00",NA,NA,NA,"ART_5_31_LID_3",NA
6661,25490,"Unknown University of Applied Sciences B.V.","32AZ","Unknown University of Applied Sciences","32AZ00","Unknown University of Applied Sciences; Amsterdam","Amsterdam","AMSTERDAM",39172,NA,"1001O8946",NA,"Software Development","Software Development","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"DEELTIJD","TECHNIEK",NA,NA,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2024-09-01T00:00:00",NA,"2025-07-24T00:00:00",NA,"2030-09-01T00:00:00",NA,NA,NA,NA,NA,"ART_5_15_LID_4",NA
6662,25490,"Unknown University of Applied Sciences B.V.","32AZ","Unknown University of Applied Sciences","32AZ00","Unknown University of Applied Sciences; Amsterdam","Amsterdam","AMSTERDAM",39172,NA,"1001O8946",NA,"Software Development","Software Development","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,NA,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2024-09-01T00:00:00",NA,"2025-07-24T00:00:00",NA,"2030-09-01T00:00:00",NA,NA,NA,NA,NA,"ART_5_15_LID_4",NA
